avg_datarate_downlink,avg_datarate_uplink,delay_downlink_multicast,delay_downlink_unicast,delay_uplink,gd_downlink_unicast,gd_uplink,occupancy,occupancy_down,occupancy_up,rtx_bytes_unicast_downlink,rtx_bytes_unicast_uplink,rtx_share_downlink,rtx_share_uplink,rx_bytes_downlink_multicast,rx_bytes_downlink_unicast,rx_bytes_uplink,th_multicast_downlink,th_unicast_downlink,th_uplink,time,tx_bytes_multicast_downlink,tx_bytes_unicast_downlink,tx_bytes_uplink,gd_downlink_multicast
0.5873808542493371,-0.10937470380417973,-0.38522006952376225,-0.5934255718838849,-0.679319650538899,0.21542552050096672,0.21800168207563295,-0.3150422625259558,-0.6886449242729272,0.2030501137221442,-0.4839624544742677,-0.6488434615806822,-0.26464174190674244,-1.0547257427421055,-0.493944668152495,0.1534288103660795,0.1568003086293538,-0.30456557867070805,0.21542951663889912,0.2179149636716061,-0.2802231839568221,-0.3046066765353655,0.15241668289964072,0.15560388984037604,1.4539662222222218
-0.4466975893877247,-1.650141754540537,-0.3843818575610615,-0.30096984602286014,-0.4292863618013598,0.5617113667647958,0.5642039111553855,0.3161400771246491,-0.1935986842199978,0.7973075793387322,0.7127897111914789,0.30982491389300376,0.49438417768269516,-0.39147256183678647,-0.4970587515438074,0.5254864238187111,0.5363577323600917,-0.3045655786707081,0.5616752731406669,0.5640996690043476,-0.4034192748711934,-0.3046066765353655,0.5253323469488899,0.5365047394151478,1.454728533333333
0.6912874502739614,0.010874803437826765,-0.5421906414446607,-0.5978536437016321,-0.6841060671464524,0.3884444030575082,0.39113824636249217,-0.13263323513034975,-0.5727598739013922,0.40554625422990515,-0.36856114980673216,-0.6976198916198592,-0.7204651759917384,-0.831938053605783,-0.5345047848287098,0.3702391611585391,0.3737281305585476,-0.3045655786707081,0.3884460758243227,0.3910073163379719,-0.36183618172988385,-0.30461147913162895,0.3691294003881032,0.3724005856364562,1.3341240888888888
1.5358402627621088,1.6033379040165394,-0.5038215149844938,-0.7419398045862754,-0.8109594067441894,0.215390080336576,0.21800168207563295,-0.5198245068254141,-0.8636889736922093,0.02657875808181982,-0.7746151933188933,0.5383162338618503,-1.3630832001246735,-1.4011393383648516,-0.5631609079938183,0.14523686986534995,0.1571752695493922,-0.3045655786707081,0.21535863726192886,0.2179149636716061,-0.5050119252437525,-0.30461147913162895,0.1453143192371289,0.15683719444235095,1.433964088888888
0.7262000665382347,0.2727265341610729,-0.6708819826295089,-0.5920909265541606,-0.8708519656021622,0.21535464017218467,0.2180725815696081,-0.3365370939505717,-0.7088079437841768,0.1865562513902478,-0.10705400718102494,-0.6562932510635371,-0.10331639616084273,-1.0890979184973668,-0.5174467101397717,0.18997994693542578,0.19450112067575764,-0.3045655786707081,0.2153940769504146,0.2179149636716061,-0.26003173295385096,-0.30459707134283837,0.1901545871519418,0.19344602834384667,1.4642972444444429
1.3222083013354806,1.0987395044683101,-0.5563124772589584,-0.5911181843766813,-0.6785263784583415,0.38847984322189955,0.39113824636249217,-0.3008351713348355,-0.7093712604429624,0.25249258592519036,-0.09060058304842121,-0.5135057902382751,-0.5108661474946872,-1.12807480576048,-0.520011731459458,0.36797687074488383,0.37093747313642167,-0.3045655786707081,0.3884460758243227,0.39100731633797253,-0.31884109898661234,-0.30459707134283837,0.3670231646122997,0.3703114252541536,1.4531242666666666
1.0902887790085192,0.10415245858816734,-0.25038322169773614,2.3806642658798536,0.22011018388097192,1.7734105872908594,1.7758408134405288,1.2458645988367654,0.43653233122826146,1.7847427812287198,1.493671991179168,1.0557579049464532,1.0744303336838865,0.05181452156957249,-0.5696147092397084,1.5583970942039376,1.5668300736952054,-0.3046108875644025,1.7733227827659275,1.7757106897163029,-0.9455526744912989,-0.3046258869204196,1.557485985121468,1.568513354121605,1.3882140444444442
1.2631893547934938,0.3176796209805144,-0.2616877214191772,2.087093506276183,0.30314247448271975,1.7733751471264687,1.7758762631875167,1.2066930454064984,0.4006046663323653,1.7537537094625437,1.3717561522339028,0.5838272275418024,0.7228620397039203,0.018051130119413717,-0.5218113438613848,1.5668404003061847,1.5783137906083398,-0.3046108875644025,1.7733665286314013,1.7757106897163029,-1.1196509898147269,-0.30461868302602435,1.5658042181280574,1.5768908603324687,1.4145763555555555
0.6921187030421586,-0.3937029779371479,-0.220662585029045,4.403822079317711,0.5138881850578193,1.7726309036742598,1.7758053636935416,1.3720935640910543,0.549375836951273,1.8879250087167672,1.6919242686361076,1.404712187528087,1.634919828640242,0.5339569038109395,-0.5732751230505493,1.5583390867574334,1.560867333087466,-0.3046108875644025,1.7726264482617036,1.7756397938110533,-1.0219413108107425,-0.3046210843241561,1.5581473377530888,1.5620588311994903,1.3863480888888884
1.0412448656848967,-0.1520801362826499,-0.2551540141931369,4.021118227571756,0.5353203775514165,1.7727726643318233,1.7755217657176414,1.3172795932470183,0.49052201581320104,1.8542714722713445,2.0440233435807906,1.3049274160562774,1.3227756638989432,0.2758661834597497,-0.5506510340474549,1.5801455897950434,1.5810268699090784,-0.30461088756440224,1.7727809431536943,1.7756752417636779,-1.0425563587258626,-0.3046210843241561,1.5800756397877311,1.5832044456952874,1.4023111111111115
1.0919512845449126,0.35027060892460793,-0.3105021273797252,-0.08417821958151449,-0.20916283605597483,1.4273373820133832,1.4294258858788593,0.8326741836421173,0.10205542870062624,1.4074989569760739,0.03157062009034189,0.3341326211380324,-0.6042333767485083,-0.8692229644564314,-0.533300672584069,1.161097647826293,1.1628463164665546,-0.3046108875644025,1.4273959834605332,1.429490536430945,-1.030907444662219,-0.3046210843241561,1.1596349777532688,1.1622079373876546,1.411629511111111
0.3463175514722085,-0.8185096483808695,-0.36381684222291977,1.312349197940575,0.09655795364640349,1.5998955424328403,1.6025978999126997,1.2805420008129849,0.4962389070814496,1.78060771699789,1.6498288328089634,3.3320457478069745,0.8605417554566455,0.1744476800347065,-0.5911991314544399,1.3951168744149356,1.3970912990476434,-0.3045655786707081,1.5998709799062876,1.6026537850025524,-0.915265497976322,-0.3046090778334972,1.3947663452716617,1.3974218876789712,1.292765866666667
1.7818910821484186,1.334743210270378,-0.6056077786543028,0.3815938503864564,-0.4025238521768478,1.6001436235835735,1.6025978999126997,0.8779156059098516,0.13351290759706974,1.4546518905411805,0.5897726592570388,0.05100190526738354,0.43468062953903014,-0.5894888892804827,-0.45593045123128295,1.3861729855335982,1.383424619996584,-0.3046108875644025,1.600129025138069,1.6025828890973033,-1.0446743430762049,-0.3046090778334972,1.3845568946287816,1.387420234264972,1.4911032888888895
